Frame count,Pos x,Pos y,Pos z,Rot x,Rot y,Rot z,Rot w,Tracker confidence
301,-0.45518940687179565,-0.04779761657118797,0.6043360829353333,-0.01890834979712963,-0.02365652471780777,-0.014403149485588074,0.9994375705718994,2
302,-0.45533835887908936,-0.04712576046586037,0.5981253981590271,-0.018353188410401344,-0.02369755133986473,-0.015210199169814587,0.9994350671768188,2
303,-0.4555100202560425,-0.04686415567994118,0.5902798175811768,-0.019242478534579277,-0.02490176446735859,-0.01588827185332775,0.9993784427642822,2
304,-0.4554331600666046,-0.046683233231306076,0.583005428314209,-0.01995864324271679,-0.02620609663426876,-0.016081998124718666,0.9993278980255127,2
305,-0.45464852452278137,-0.04587214067578316,0.575797975063324,-0.020355693995952606,-0.02803787775337696,-0.016866562888026237,0.9992572665214539,2
306,-0.4532625079154968,-0.045696474611759186,0.5674458742141724,-0.02162867598235607,-0.030467167496681213,-0.018026232719421387,0.999139130115509,2
307,-0.4524623155593872,-0.04555287957191467,0.5602025389671326,-0.02160470560193062,-0.0320851132273674,-0.019872209057211876,0.9990540146827698,2
308,-0.4520072042942047,-0.044629815965890884,0.551240861415863,-0.020883072167634964,-0.033626582473516464,-0.021205579861998558,0.9989912509918213,2
309,-0.4511931240558624,-0.04323272779583931,0.5439245700836182,-0.019772233441472054,-0.035016018897295,-0.02284434251487255,0.9989299774169922,2
310,-0.45040464401245117,-0.04181890934705734,0.535032331943512,-0.017588701099157333,-0.0362124927341938,-0.024396274238824844,0.9988915324211121,2
311,-0.4497903883457184,-0.04011492803692818,0.5281074643135071,-0.014911490492522717,-0.03741692006587982,-0.02461928129196167,0.9988851547241211,2
312,-0.4485184848308563,-0.03822784870862961,0.520038902759552,-0.011766537092626095,-0.0393335297703743,-0.024419238790869713,0.9988584518432617,2
313,-0.4467999041080475,-0.0368243083357811,0.5115519165992737,-0.00888203363865614,-0.042571358382701874,-0.023007839918136597,0.9987890124320984,2
314,-0.4457510709762573,-0.034909799695014954,0.5051694512367249,-0.006026765331625938,-0.045219507068395615,-0.02176792360842228,0.998721718788147,2
315,-0.4446001648902893,-0.03303733840584755,0.49800562858581543,-0.002917354926466942,-0.04793759062886238,-0.022188739851117134,0.9985995888710022,2
316,-0.44319501519203186,-0.031830791383981705,0.490857869386673,-0.0008685789071023464,-0.05094760283827782,-0.023413825780153275,0.9984264373779297,2
317,-0.4418335258960724,-0.030696716159582138,0.48346611857414246,0.0005525642773136497,-0.05342996120452881,-0.025061123073101044,0.9982569217681885,2
318,-0.4410080909729004,-0.03031732887029648,0.4768354594707489,0.0012807510793209076,-0.05491853877902031,-0.026084380224347115,0.9981492757797241,2
319,-0.4399072825908661,-0.03038109838962555,0.4696460962295532,0.001616885419934988,-0.05633895844221115,-0.026619888842105865,0.9980554580688477,2
320,-0.4392235279083252,-0.03014563024044037,0.4628555178642273,0.0020201716106384993,-0.05693230777978897,-0.026699939742684364,0.9980189800262451,2
321,-0.43918588757514954,-0.030088169500231743,0.45706436038017273,0.0022423574700951576,-0.05752287060022354,-0.026545800268650055,0.9979887008666992,2
322,-0.4390255808830261,-0.030403923243284225,0.4511632025241852,0.0025794946122914553,-0.05756427347660065,-0.02613488957285881,0.9979963898658752,2
323,-0.43952545523643494,-0.030901677906513214,0.44582897424697876,0.0029162378050386906,-0.05711556226015091,-0.024630408734083176,0.9980594515800476,2
324,-0.44051501154899597,-0.031050942838191986,0.4413517415523529,0.0023755182046443224,-0.05681070312857628,-0.02237834967672825,0.9981313347816467,2
325,-0.4415333867073059,-0.03235713392496109,0.4364843964576721,0.0021329873707145452,-0.055081721395254135,-0.019023265689611435,0.9982984066009521,2
326,-0.44313326478004456,-0.03274939954280853,0.43254923820495605,0.003013224806636572,-0.051109153777360916,-0.016273625195026398,0.9985559582710266,2
327,-0.44561290740966797,-0.032768115401268005,0.42761626839637756,0.0040929559618234634,-0.04537687450647354,-0.013138806447386742,0.9988752007484436,2
328,-0.4480065107345581,-0.033101391047239304,0.42301303148269653,0.003887239145115018,-0.038786813616752625,-0.010331151075661182,0.9991865754127502,2
329,-0.4500807225704193,-0.03379525616765022,0.41956982016563416,0.004596197512000799,-0.032075099647045135,-0.007854726165533066,0.9994440674781799,2
330,-0.4530179500579834,-0.034004706889390945,0.416860431432724,0.005862276069819927,-0.024148717522621155,-0.004760200623422861,0.9996798634529114,2
331,-0.4559720754623413,-0.034077730029821396,0.4145321249961853,0.006254277657717466,-0.017662132158875465,-0.0021972283720970154,0.9998220801353455,2
332,-0.45811912417411804,-0.03495824709534645,0.4122530519962311,0.00641029654070735,-0.013514638878405094,0.00019245273142587394,0.9998881220817566,2
333,-0.4592001438140869,-0.03514600545167923,0.41090235114097595,0.006091326009482145,-0.011391684412956238,0.0017185588367283344,0.9999150633811951,2
334,-0.4608985185623169,-0.03557584062218666,0.40938669443130493,0.005674384534358978,-0.010034726932644844,0.002580188447609544,0.999930202960968,2
335,-0.46190130710601807,-0.035287804901599884,0.40866515040397644,0.004770228173583746,-0.010078873485326767,0.00298305950127542,0.9999334216117859,2
336,-0.4622958302497864,-0.03605489432811737,0.4091204106807709,0.00379916001111269,-0.01066416036337614,0.0023967884480953217,0.9999330639839172,2
337,-0.4624696671962738,-0.03555237501859665,0.4088999629020691,0.002939250087365508,-0.01128060556948185,0.001651634695008397,0.9999306797981262,2
338,-0.46229127049446106,-0.03514906018972397,0.40930312871932983,0.002683026250451803,-0.012103433720767498,0.000473824271466583,0.9999231100082397,2
339,-0.4620130658149719,-0.034792106598615646,0.4099847078323364,0.002585427137091756,-0.0126344570890069,-0.0008194208494387567,0.9999165534973145,2
340,-0.4610069990158081,-0.03432394564151764,0.41168197989463806,0.0030722636729478836,-0.012465991079807281,-0.0018344237469136715,0.9999159574508667,2
341,-0.4597359597682953,-0.03321328014135361,0.41386178135871887,0.0034871750976890326,-0.01208131480962038,-0.002449645660817623,0.9999179244041443,2
342,-0.4588755965232849,-0.03254818171262741,0.4161520004272461,0.003163648769259453,-0.012387970462441444,-0.0027178465388715267,0.9999146461486816,2
343,-0.4574877917766571,-0.03218844532966614,0.41967061161994934,0.003274756483733654,-0.011995501816272736,-0.002664915518835187,0.9999191761016846,2
344,-0.45619750022888184,-0.031749166548252106,0.42323362827301025,0.003430410986766219,-0.011438035406172276,-0.002585425041615963,0.9999253749847412,2
345,-0.45481401681900024,-0.03199269622564316,0.42851296067237854,0.0034198728390038013,-0.01143674273043871,-0.0033768839202821255,0.999923050403595,2
346,-0.45366811752319336,-0.03182125836610794,0.4330355226993561,0.003041293704882264,-0.01178610511124134,-0.004393946845084429,0.9999162554740906,2
347,-0.4520684480667114,-0.03176172450184822,0.4372529685497284,0.0024596117436885834,-0.012008721008896828,-0.005817768629640341,0.9999079704284668,2
348,-0.45036453008651733,-0.03293250873684883,0.44251352548599243,0.0011226609349250793,-0.012992394156754017,-0.007677252404391766,0.9998855590820312,2
349,-0.4484691321849823,-0.033784423023462296,0.4476512670516968,4.2657779886212666e-07,-0.0139742661267519,-0.009026198647916317,0.9998616576194763,2
350,-0.44734323024749756,-0.03462979942560196,0.4526187479496002,-0.001163720851764083,-0.014330629259347916,-0.009993955492973328,0.9998466968536377,2
351,-0.4460051357746124,-0.03625607118010521,0.45696139335632324,-0.0034275453072041273,-0.014730178751051426,-0.01072576642036438,0.9998281598091125,2
352,-0.44549867510795593,-0.03770061954855919,0.4599820375442505,-0.005759891122579575,-0.014452111907303333,-0.0101755540817976,0.9998272061347961,2
353,-0.44516921043395996,-0.038121361285448074,0.46297115087509155,-0.007280632387846708,-0.01379513368010521,-0.00957469455897808,0.9998325109481812,2
354,-0.4440486431121826,-0.038399044424295425,0.4652700424194336,-0.008717251941561699,-0.01380845345556736,-0.009028677828609943,0.9998259544372559,2
355,-0.4416857361793518,-0.03782934695482254,0.4678569436073303,-0.0088843097910285,-0.01350441388785839,-0.007862932980060577,0.9998384714126587,2
356,-0.4398929476737976,-0.03671349957585335,0.469102680683136,-0.008584807626903057,-0.013447708450257778,-0.007509761955589056,0.9998445510864258,2
357,-0.43850260972976685,-0.03511849790811539,0.47003069519996643,-0.008502484299242496,-0.01367856189608574,-0.00737181818112731,0.9998431205749512,2
358,-0.43579691648483276,-0.034337788820266724,0.4702759087085724,-0.008332405239343643,-0.013675983063876629,-0.006625806447118521,0.9998498558998108,2
359,-0.43302813172340393,-0.03313618153333664,0.4704034924507141,-0.008440105244517326,-0.013900469988584518,-0.00560753745958209,0.9998520612716675,2
360,-0.42954373359680176,-0.03252289071679115,0.4703577756881714,-0.009687444195151329,-0.014620991423726082,-0.0042483690194785595,0.9998371601104736,2
361,-0.42525309324264526,-0.03218948468565941,0.47018688917160034,-0.01121935062110424,-0.015094850212335587,-0.0031508333049714565,0.9998181462287903,2
362,-0.4211520552635193,-0.03139636665582657,0.46996140480041504,-0.012474698945879936,-0.01584705151617527,-0.0025838464498519897,0.999793291091919,2
363,-0.4168226718902588,-0.02986055426299572,0.46960359811782837,-0.013551750220358372,-0.01658717356622219,-0.0025065490044653416,0.9997674822807312,2
364,-0.41081634163856506,-0.02866162545979023,0.46931350231170654,-0.013968518935143948,-0.017703497782349586,-0.0027774192858487368,0.9997418522834778,2
365,-0.40432628989219666,-0.027116747573018074,0.4680712819099426,-0.013954542577266693,-0.018973354250192642,-0.0031801960431039333,0.9997175335884094,2
366,-0.3985891044139862,-0.02526845782995224,0.46715247631073,-0.013619468547403812,-0.020389694720506668,-0.0034289387986063957,0.9996935129165649,2
367,-0.39114683866500854,-0.02353171445429325,0.46613407135009766,-0.013187674805521965,-0.022570736706256866,-0.003676131833344698,0.9996515512466431,2
368,-0.38240113854408264,-0.022281300276517868,0.4641675651073456,-0.012726625427603722,-0.024992113932967186,-0.003931500017642975,0.9995989203453064,2
369,-0.37378567457199097,-0.020715821534395218,0.462506502866745,-0.012295891530811787,-0.027148565277457237,-0.004270692355930805,0.9995467066764832,2
370,-0.36565345525741577,-0.019628973677754402,0.4606340825557709,-0.011068818159401417,-0.028456760570406914,-0.004158444236963987,0.9995251297950745,2
371,-0.3565647304058075,-0.018472988158464432,0.4590848982334137,-0.010400614701211452,-0.030347496271133423,-0.0050056190229952335,0.9994727969169617,2
372,-0.3444312810897827,-0.017443610355257988,0.4573087692260742,-0.00941870454698801,-0.033077437430620193,-0.005848416592925787,0.9993913173675537,2
373,-0.33681732416152954,-0.016703864559531212,0.45694074034690857,-0.009218944236636162,-0.035192422568798065,-0.006089398171752691,0.9993194937705994,2
374,-0.3287225067615509,-0.016261424869298935,0.4555812180042267,-0.009004206396639347,-0.037683941423892975,-0.005857446230947971,0.9992319941520691,2
375,-0.32033661007881165,-0.015239914879202843,0.45448037981987,-0.008953060023486614,-0.03993668407201767,-0.006188028492033482,0.9991430044174194,2
376,-0.31087779998779297,-0.014195531606674194,0.4535348117351532,-0.008304405957460403,-0.04193439334630966,-0.006416897755116224,0.9990652799606323,2
377,-0.3033212125301361,-0.01370125450193882,0.45299777388572693,-0.00813186913728714,-0.04328029602766037,-0.006394714117050171,0.9990094304084778,2
378,-0.2949846386909485,-0.01317597832530737,0.45276540517807007,-0.007874325849115849,-0.044115982949733734,-0.005940398667007685,0.9989777207374573,2
379,-0.286377876996994,-0.012573648244142532,0.4517306983470917,-0.007619515061378479,-0.04501064866781235,-0.005729787517338991,0.9989410042762756,2
380,-0.27780357003211975,-0.011517398059368134,0.45089808106422424,-0.007079302798956633,-0.04542273283004761,-0.004984730388969183,0.9989303350448608,2
381,-0.2708626687526703,-0.010910202749073505,0.45039084553718567,-0.007066060788929462,-0.04594854637980461,-0.004849385470151901,0.9989070892333984,2
382,-0.26254501938819885,-0.010338976979255676,0.44939330220222473,-0.0071538337506353855,-0.046394575387239456,-0.004830398131161928,0.9988859295845032,2
383,-0.25476449728012085,-0.009119952097535133,0.4484696388244629,-0.006659299600869417,-0.04592651128768921,-0.0042090644128620625,0.9989138245582581,2
384,-0.24892058968544006,-0.008461995050311089,0.4476943910121918,-0.006520565133541822,-0.044926609843969345,-0.003955502528697252,0.9989612698554993,2
385,-0.24085783958435059,-0.008009815588593483,0.4465938210487366,-0.006931413430720568,-0.04385781288146973,-0.004370491486042738,0.9990041851997375,2
386,-0.2335466742515564,-0.0080898217856884,0.4462856352329254,-0.00800381787121296,-0.04293237254023552,-0.004372097086161375,0.9990363717079163,2
387,-0.22614844143390656,-0.008526566438376904,0.4458819031715393,-0.009235341101884842,-0.04200159013271332,-0.004417289048433304,0.999065101146698,2
388,-0.21932345628738403,-0.008897311054170132,0.44490545988082886,-0.011135426349937916,-0.04105187952518463,-0.004963715095072985,0.9990826845169067,2
389,-0.21181577444076538,-0.009685871191322803,0.444553017616272,-0.013655824586749077,-0.040386416018009186,-0.0052320631220936775,0.9990771412849426,2
390,-0.20409946143627167,-0.01034107431769371,0.4435059428215027,-0.015116631984710693,-0.04022079333662987,-0.005277290940284729,0.9990625977516174,2
391,-0.19724225997924805,-0.010348890908062458,0.44246506690979004,-0.016522016376256943,-0.040690213441848755,-0.00586727587506175,0.9990179538726807,2
392,-0.18867188692092896,-0.010665655136108398,0.4415043890476227,-0.01798069477081299,-0.04129229858517647,-0.006555324420332909,0.9989638328552246,2
393,-0.18025612831115723,-0.01123249065130949,0.43959999084472656,-0.01928740367293358,-0.042411159723997116,-0.007711307145655155,0.9988843202590942,2
394,-0.17104722559452057,-0.011166530661284924,0.43740028142929077,-0.0204762052744627,-0.044260673224925995,-0.00976638775318861,0.9987624883651733,2
395,-0.1647072583436966,-0.011337780393660069,0.4364267587661743,-0.020973101258277893,-0.045398909598588943,-0.01098043005913496,0.9986883997917175,2
396,-0.1576150804758072,-0.011270410381257534,0.4355179965496063,-0.021287573501467705,-0.04660840705037117,-0.012220259755849838,0.9986116290092468,2
397,-0.15149813890457153,-0.011254580691456795,0.4338308572769165,-0.021100163459777832,-0.047340888530015945,-0.013090739957988262,0.9985701441764832,2
398,-0.14367084205150604,-0.011359837837517262,0.43283921480178833,-0.020739207044243813,-0.04700154438614845,-0.014208480715751648,0.9985784292221069,2
399,-0.1377665102481842,-0.011339331045746803,0.43155616521835327,-0.020091617479920387,-0.04686911404132843,-0.01494051143527031,0.9985872507095337,2
400,-0.13024969398975372,-0.011593090370297432,0.4294431805610657,-0.019561724737286568,-0.0463506281375885,-0.015350406989455223,0.9986157417297363,2
401,-0.12293953448534012,-0.012210803106427193,0.4290284514427185,-0.018862873315811157,-0.04409336298704147,-0.015886353328824043,0.998723030090332,2
402,-0.11685260385274887,-0.012393143959343433,0.42783766984939575,-0.017862528562545776,-0.04203623905777931,-0.016428597271442413,0.9988213181495667,2
403,-0.10910585522651672,-0.012733248993754387,0.42648741602897644,-0.016639839857816696,-0.039506133645772934,-0.01703610271215439,0.9989355206489563,2
404,-0.10137960314750671,-0.013096140697598457,0.4253424406051636,-0.015681300312280655,-0.03686323016881943,-0.017988314852118492,0.9990353584289551,2
405,-0.09204214066267014,-0.013767708092927933,0.4241291880607605,-0.014867945574223995,-0.033973194658756256,-0.01953350007534027,0.9991212487220764,2
406,-0.08261732757091522,-0.014165994711220264,0.42256078124046326,-0.014771265909075737,-0.03168950229883194,-0.02072405256330967,0.9991737008094788,2
407,-0.07419457286596298,-0.014241849072277546,0.4204382300376892,-0.015206541866064072,-0.03096221573650837,-0.02157440595328808,0.999172031879425,2
408,-0.06508349627256393,-0.015049466863274574,0.41767483949661255,-0.015873774886131287,-0.030857687816023827,-0.023470159620046616,0.999122142791748,2
409,-0.05604692921042442,-0.014791841618716717,0.41553154587745667,-0.015867920592427254,-0.029740596190094948,-0.02662997879087925,0.9990769028663635,2
410,-0.04872015118598938,-0.014746745117008686,0.4137524664402008,-0.015422486700117588,-0.028875531628727913,-0.029500674456357956,0.9990285634994507,2
411,-0.040008652955293655,-0.014232511632144451,0.41173845529556274,-0.014560027979314327,-0.027744906023144722,-0.03334056958556175,0.9989528059959412,2
412,-0.03209737688302994,-0.01459819171577692,0.4098036289215088,-0.013440887443721294,-0.02558797039091587,-0.03706067427992821,0.998894989490509,2
413,-0.025657759979367256,-0.01499731931835413,0.4080074429512024,-0.01213298924267292,-0.023844990879297256,-0.039270445704460144,0.9988704323768616,2
414,-0.017551841214299202,-0.015155184082686901,0.4062943756580353,-0.011048578657209873,-0.021876951679587364,-0.041433755308389664,0.9988406896591187,2
415,-0.008947652764618397,-0.01644059829413891,0.404903769493103,-0.010975800454616547,-0.021397138014435768,-0.042739905416965485,0.998796820640564,2
416,1.7570971976965666e-05,-0.018232712522149086,0.40351632237434387,-0.011934962123632431,-0.021688012406229973,-0.042664602398872375,0.998782753944397,2
417,0.0077880434691905975,-0.01924741454422474,0.40163370966911316,-0.012302236631512642,-0.02221102826297283,-0.04259207844734192,0.9987699389457703,2
418,0.01681314781308174,-0.020059995353221893,0.39981698989868164,-0.013212067075073719,-0.02432583086192608,-0.042244866490364075,0.9987237453460693,2
419,0.024672668427228928,-0.02106323093175888,0.3982081711292267,-0.014228048734366894,-0.026601873338222504,-0.04149845615029335,0.9986830353736877,2
420,0.03299028426408768,-0.021708983927965164,0.39682963490486145,-0.014799174852669239,-0.029724951833486557,-0.04084509611129761,0.9986135959625244,2
421,0.04183583706617355,-0.022108398377895355,0.39566367864608765,-0.015238838270306587,-0.0336141437292099,-0.03997451066970825,0.9985188841819763,2
422,0.049484387040138245,-0.022592075169086456,0.39331069588661194,-0.015886863693594933,-0.03724740073084831,-0.039440982043743134,0.9984010457992554,2
423,0.057483967393636703,-0.02350812591612339,0.39151477813720703,-0.016114747151732445,-0.04131757840514183,-0.03879152983427048,0.9982627034187317,2
424,0.06519617140293121,-0.023875543847680092,0.38999199867248535,-0.016296235844492912,-0.044535666704177856,-0.03829050064086914,0.9981406927108765,2
425,0.0729062557220459,-0.024282002821564674,0.38686996698379517,-0.016598913818597794,-0.04808640852570534,-0.03753448277711868,0.9979996681213379,2
426,0.0793735459446907,-0.025954391807317734,0.3850244879722595,-0.01721757836639881,-0.0513119101524353,-0.036761973053216934,0.9978573322296143,2
427,0.08665888011455536,-0.026911741122603416,0.3828514814376831,-0.017773831263184547,-0.0544491708278656,-0.03589431941509247,0.9977128505706787,2
428,0.09330213069915771,-0.02825925499200821,0.3806197941303253,-0.01792406477034092,-0.05736709013581276,-0.034929659217596054,0.997580885887146,2
429,0.09953189641237259,-0.029581576585769653,0.3789205253124237,-0.018116703256964684,-0.05927280709147453,-0.034051865339279175,0.9974963665008545,2
430,0.10656861215829849,-0.03056992031633854,0.37709832191467285,-0.018239019438624382,-0.06115708127617836,-0.03276950865983963,0.9974233508110046,2
431,0.11326692998409271,-0.03172966465353966,0.37481755018234253,-0.019363658502697945,-0.06353362649679184,-0.03149475157260895,0.9972946643829346,2
432,0.11946452409029007,-0.033626556396484375,0.37379181385040283,-0.020870110020041466,-0.0662631019949913,-0.030349250882864,0.9971221685409546,2
433,0.12683215737342834,-0.034844592213630676,0.3721909821033478,-0.022007718682289124,-0.06878691166639328,-0.029158959165215492,0.9969622492790222,2
434,0.1338127702474594,-0.03577312082052231,0.3717908561229706,-0.022819077596068382,-0.07115576416254044,-0.028661303222179413,0.996792197227478,2
435,0.13975349068641663,-0.036500509828329086,0.3711360991001129,-0.023693233728408813,-0.07309290766716003,-0.028588734567165375,0.996633768081665,2
436,0.14639370143413544,-0.03755245357751846,0.37059643864631653,-0.024501347914338112,-0.07518594712018967,-0.028055960312485695,0.9964736104011536,2
437,0.1528405249118805,-0.03781185299158096,0.3705298900604248,-0.024884719401597977,-0.07676486670970917,-0.027873722836375237,0.9963488578796387,2
438,0.15846240520477295,-0.0382096990942955,0.37033119797706604,-0.02537534199655056,-0.07801181823015213,-0.02730858139693737,0.9962552785873413,2
439,0.16438080370426178,-0.03847283497452736,0.3707175552845001,-0.025279294699430466,-0.07919897884130478,-0.026163587346673012,0.9961947202682495,2
440,0.1702241152524948,-0.03885771706700325,0.37098512053489685,-0.025225281715393066,-0.08050195872783661,-0.02521378919482231,0.9961162209510803,2
441,0.17529895901679993,-0.03898974880576134,0.3713412880897522,-0.024707261472940445,-0.08160600066184998,-0.023929830640554428,0.9960709810256958,2
442,0.18163685500621796,-0.03934600204229355,0.3719916343688965,-0.02425949089229107,-0.0828285664319992,-0.022575441747903824,0.9960126876831055,2
443,0.18702678382396698,-0.04005841538310051,0.3723899722099304,-0.023884646594524384,-0.08329488337039948,-0.021371059119701385,0.9960094690322876,2
444,0.19254189729690552,-0.040818408131599426,0.37310707569122314,-0.02354850247502327,-0.08362880349159241,-0.02003454603254795,0.9960172176361084,2
445,0.1982402801513672,-0.041372399777173996,0.3735618591308594,-0.0237587783485651,-0.0846763551235199,-0.01888970285654068,0.9959461688995361,2
446,0.2024974524974823,-0.04209305718541145,0.3736605644226074,-0.02435925602912903,-0.0851244255900383,-0.01768181100487709,0.9959156513214111,2
447,0.20732612907886505,-0.04300606623291969,0.37463322281837463,-0.02507433108985424,-0.08574823290109634,-0.016452528536319733,0.9958654046058655,2
448,0.21245354413986206,-0.04362984746694565,0.3762023448944092,-0.025337111204862595,-0.08647990226745605,-0.015561570413410664,0.99580979347229,2
449,0.21659740805625916,-0.04437372088432312,0.377410352230072,-0.02573990821838379,-0.08672162145376205,-0.015537414699792862,0.9957788586616516,2
450,0.22088687121868134,-0.044688716530799866,0.37843528389930725,-0.026966610923409462,-0.08668746054172516,-0.015666157007217407,0.9957473278045654,2
451,0.22521644830703735,-0.04580868408083916,0.37917816638946533,-0.028334997594356537,-0.08684122562408447,-0.0149514926597476,0.9957069158554077,2
452,0.22805151343345642,-0.04685831069946289,0.3804100751876831,-0.02964538335800171,-0.08605729788541794,-0.014140971936285496,0.9957486391067505,2
453,0.23174479603767395,-0.048062510788440704,0.38185831904411316,-0.030681366100907326,-0.08449673652648926,-0.013709629885852337,0.9958570003509521,2
454,0.23457640409469604,-0.04822444170713425,0.3830588459968567,-0.030583035200834274,-0.08263900130987167,-0.013004986569285393,0.9960252642631531,2
455,0.23713572323322296,-0.048137299716472626,0.384066104888916,-0.03001917526125908,-0.08051740378141403,-0.012500531040132046,0.9962226748466492,2
456,0.23996348679065704,-0.048403479158878326,0.3858809471130371,-0.028116457164287567,-0.07622053474187851,-0.012608733959496021,0.9966148138046265,2
457,0.24201634526252747,-0.048202961683273315,0.38709595799446106,-0.026328230276703835,-0.0709427148103714,-0.01401999220252037,0.9970343112945557,2
458,0.2430223524570465,-0.04793377220630646,0.3886021375656128,-0.02510974369943142,-0.06638235598802567,-0.01414448581635952,0.9973779916763306,2
459,0.2449609488248825,-0.04867449402809143,0.3896721303462982,-0.023403828963637352,-0.06084095686674118,-0.013414244167506695,0.9977829456329346,2
460,0.24680550396442413,-0.04930225387215614,0.39123010635375977,-0.02097300998866558,-0.05408056080341339,-0.012328377924859524,0.9982402324676514,2
461,0.24817995727062225,-0.05042723938822746,0.3922106921672821,-0.02030869573354721,-0.04826902598142624,-0.01135746669024229,0.998563289642334,2
462,0.24975140392780304,-0.052302151918411255,0.3924126625061035,-0.02197084203362465,-0.042943377047777176,-0.009514451958239079,0.9987905621528625,2
463,0.2513357996940613,-0.05390777438879013,0.39290517568588257,-0.023928232491016388,-0.03983554616570473,-0.008569168858230114,0.9988829493522644,2
464,0.25259098410606384,-0.05498260632157326,0.3927162289619446,-0.02531452104449272,-0.03663289174437523,-0.007497719489037991,0.9989799857139587,2
465,0.25425371527671814,-0.055736787617206573,0.39372700452804565,-0.026264255866408348,-0.03344760462641716,-0.006767424289137125,0.9990724325180054,2
466,0.25574493408203125,-0.05631738901138306,0.39385560154914856,-0.027005214244127274,-0.030458591878414154,-0.005838529206812382,0.9991541504859924,2
467,0.25683844089508057,-0.056742191314697266,0.3940059244632721,-0.026081806048750877,-0.027835329994559288,-0.0050529977306723595,0.9992594718933105,2
468,0.2574973702430725,-0.055704038590192795,0.39384543895721436,-0.024146869778633118,-0.025199517607688904,-0.004884229972958565,0.9993788599967957,2
469,0.25967922806739807,-0.05533677712082863,0.39379963278770447,-0.022132059559226036,-0.022640876471996307,-0.005242038518190384,0.9994849562644958,2
470,0.2620796263217926,-0.05551080033183098,0.3937894105911255,-0.019871218129992485,-0.02033308520913124,-0.005747824441641569,0.9995792508125305,2
471,0.263851523399353,-0.055698856711387634,0.39364081621170044,-0.01797306537628174,-0.018863800913095474,-0.006535499822348356,0.9996391534805298,2
472,0.26545006036758423,-0.05592090263962746,0.39389169216156006,-0.016510270535945892,-0.018131816759705544,-0.007049426902085543,0.9996744394302368,2
473,0.26733991503715515,-0.056805066764354706,0.39398401975631714,-0.015031854622066021,-0.017955752089619637,-0.008173992857336998,0.9996923804283142,2
474,0.2695406973361969,-0.0577913299202919,0.3935459852218628,-0.01383992750197649,-0.01930505968630314,-0.009894042275846004,0.9996688961982727,2
475,0.2720605134963989,-0.058178503066301346,0.3931494355201721,-0.012946158647537231,-0.020519696176052094,-0.011542406864464283,0.9996390342712402,2
476,0.27438217401504517,-0.05890154093503952,0.3935282826423645,-0.012741975486278534,-0.02251487225294113,-0.013537084683775902,0.9995737075805664,2
477,0.2766457498073578,-0.06031687185168266,0.3935546576976776,-0.012911983765661716,-0.02505551651120186,-0.015412239357829094,0.9994838833808899,2
478,0.2787874639034271,-0.061540961265563965,0.39372122287750244,-0.013415317051112652,-0.027814028784632683,-0.01656493730843067,0.9993858933448792,2
479,0.2811046838760376,-0.06356307119131088,0.39380893111228943,-0.015523026697337627,-0.031405068933963776,-0.017215467989444733,0.9992378950119019,2
480,0.282484233379364,-0.06484656780958176,0.3941834270954132,-0.016880495473742485,-0.03303477168083191,-0.01794816181063652,0.9991505146026611,2
481,0.2834286391735077,-0.0652986466884613,0.3946952223777771,-0.017903417348861694,-0.03447446599602699,-0.018093030899763107,0.9990814328193665,2
482,0.28420302271842957,-0.06601650267839432,0.3945305347442627,-0.01897742971777916,-0.03642861917614937,-0.01786031946539879,0.9989964365959167,2
483,0.284420907497406,-0.06627243757247925,0.39456865191459656,-0.019520515576004982,-0.03773404285311699,-0.017520271241664886,0.998943567276001,2
484,0.2848864495754242,-0.06584921479225159,0.3944201171398163,-0.020097292959690094,-0.03907860442996025,-0.016667330637574196,0.9988950490951538,2
485,0.2851317822933197,-0.0657523050904274,0.3945980668067932,-0.020584700629115105,-0.039797935634851456,-0.01588188298046589,0.9988694787025452,2
486,0.28558140993118286,-0.06535391509532928,0.39482733607292175,-0.02080327272415161,-0.03968340530991554,-0.015566914342343807,0.9988744854927063,2
487,0.2847897708415985,-0.06481625884771347,0.3944273293018341,-0.02155201882123947,-0.04014284163713455,-0.014418330043554306,0.9988574385643005,2
488,0.2840898334980011,-0.06460241973400116,0.3938141465187073,-0.02190905064344406,-0.04074693098664284,-0.01362376194447279,0.99883633852005,2
489,0.2824510931968689,-0.0641237124800682,0.3929328918457031,-0.021732347086071968,-0.04126974940299988,-0.01321154460310936,0.9988243579864502,2
490,0.2806885838508606,-0.06333857774734497,0.3923315703868866,-0.02190238982439041,-0.04208928346633911,-0.012816197238862514,0.9987915754318237,2
491,0.27816444635391235,-0.06251577287912369,0.3920358419418335,-0.021641118451952934,-0.042809102684259415,-0.012719900347292423,0.9987679123878479,2
492,0.27539733052253723,-0.061614323407411575,0.3911740779876709,-0.02174924500286579,-0.04388213902711868,-0.012376992031931877,0.9987232685089111,2
493,0.27242520451545715,-0.06047850474715233,0.3906305134296417,-0.02253478206694126,-0.04466210678219795,-0.011465026997029781,0.9986822009086609,2
494,0.2688587009906769,-0.059796642512083054,0.39071428775787354,-0.023352039977908134,-0.045499976724386215,-0.010446988046169281,0.9986367225646973,2
495,0.2647096514701843,-0.059278007596731186,0.38993963599205017,-0.02350470796227455,-0.04584493860602379,-0.00983255635946989,0.9986236095428467,2
